,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8224,37081559.0,Casa Dolores 2.0,144493004,Vero,Unknown,CuauhtÃ©moc,19.43016,-99.14238,Entire home/apt,559.0,3.0,38.0,12/06/2022,1.09,2.0,314.0,8.0
8226,37082341.0,Bonito departamento en el corazÃ³n de la ciudad,189912578,Fernando,Unknown,CuauhtÃ©moc,19.42547,-99.15352,Entire home/apt,1800.0,1.0,1.0,28/11/2021,0.14,1.0,365.0,1.0
8227,35644643.0,Cozy small loft in Roma sur close to everything!,176979491,Jesica,Unknown,Benito JuÃ¡rez,19.40195,-99.16315,Entire home/apt,707.0,3.0,114.0,20/06/2022,3.15,3.0,304.0,48.0
8228,37082763.0,Luminoso departamento en Polanco con balcÃ³n,12877319,Diego,Unknown,Miguel Hidalgo,19.43872,-99.1877,Entire home/apt,1720.0,1.0,74.0,01/05/2022,2.11,1.0,150.0,25.0
8233,35646971.0,"Bellas Artes Centro HistÃ³rico, Departamento â­â­â­â­â­",48106570,Alex,Unknown,CuauhtÃ©moc,19.43776,-99.13947,Entire home/apt,849.0,1.0,165.0,20/06/2022,5.26,11.0,292.0,88.0
8235,37089149.0,Depto Roma Norte / A. ObregÃ³n | La mejor UbicaciÃ³n,278937791,Frank,Unknown,CuauhtÃ©moc,19.41823,-99.15793,Entire home/apt,449.0,7.0,16.0,09/06/2022,0.46,1.0,202.0,11.0
8236,37089483.0,Apartment with excellent location,278972635,JosÃ© Gerardo,Unknown,Benito JuÃ¡rez,19.38166,-99.1634,Entire home/apt,489.0,1.0,222.0,19/06/2022,6.28,1.0,314.0,75.0
8241,37090151.0,"Casa HernÃ¡ndez (Cerca Aeropuerto, BasÃ­lica de Gpe)",90660244,Derenisse,Unknown,Gustavo A. Madero,19.46921,-99.07817,Entire home/apt,614.0,2.0,33.0,12/12/2021,0.94,1.0,360.0,8.0
8243,37090494.0,Fantastic Apt. with roof garden. Super located.,70951792,Grisela,Unknown,CuauhtÃ©moc,19.43474,-99.12806,Entire home/apt,642.0,1.0,130.0,03/06/2022,3.72,2.0,258.0,59.0
8244,35683802.0,"Fabulous architecture, location and design.",76133780,Hernando,Unknown,CuauhtÃ©moc,19.42252,-99.16593,Entire home/apt,4000.0,2.0,52.0,10/06/2022,1.44,2.0,167.0,19.0
8245,35683878.0,Precioso departamento totalmente equipado,238517929,Gerardo,Unknown,CoyoacÃ¡n,19.33462,-99.16126,Entire home/apt,800.0,14.0,9.0,14/01/2022,0.26,1.0,0.0,4.0
8246,37092207.0,50% off Amazing 1BR Apartment steps from Polanco,279000305,Jose,Unknown,Miguel Hidalgo,19.44137,-99.18323,Entire home/apt,1333.0,1.0,41.0,29/05/2022,1.16,4.0,329.0,12.0
8248,37093128.0,Suite 5 steps from Paseo de la Reforma,87544364,Antonio,Unknown,CuauhtÃ©moc,19.43231,-99.15215,Entire home/apt,403.0,1.0,172.0,08/06/2022,5.02,10.0,304.0,82.0
8249,35702869.0,Award-winning apartment in the Polanco area,159507139,Omar,Unknown,Miguel Hidalgo,19.4371,-99.18028,Entire home/apt,1850.0,1.0,6.0,28/12/2021,0.16,3.0,139.0,4.0
8251,37095453.0,Amazing view + pool + gym + parking + AC,13677387,Carlos,Unknown,CuauhtÃ©moc,19.41556,-99.17751,Entire home/apt,1866.0,2.0,98.0,19/06/2022,2.85,5.0,327.0,42.0
8255,37097077.0,Great Apartment near Frida Kahlo House,191199975,Laura,Unknown,Benito JuÃ¡rez,19.36209,-99.16309,Entire home/apt,1687.0,3.0,27.0,13/06/2022,0.8,2.0,135.0,5.0
8258,35714471.0,Alojamiento cercano al metro Tlahuac #4,130637079,Marcos Sergio,Unknown,TlÃ¡huac,19.28785,-99.00064,Entire home/apt,240.0,1.0,44.0,21/05/2022,1.25,5.0,360.0,13.0
8262,37117164.0,Cozy apartment in Polanco for expats/home office,47698794,Rafael,Unknown,Miguel Hidalgo,19.43751,-99.18908,Entire home/apt,1602.0,2.0,23.0,29/03/2022,0.69,3.0,324.0,10.0
8263,37117500.0,Amazing Loft PB3 Down Town MÃ©xico,278194828,Dulce,Unknown,CuauhtÃ©moc,19.43439,-99.12908,Entire home/apt,679.0,1.0,90.0,22/05/2022,2.59,34.0,264.0,29.0
8264,37118010.0,Cozy Loft Down Town Mexico 202,278194828,Dulce,Unknown,CuauhtÃ©moc,19.43588,-99.13836,Entire home/apt,800.0,1.0,133.0,07/06/2022,3.83,34.0,247.0,44.0
8265,37121479.0,Departamento de 90 m2 al sur de la ciudad!,279224517,Ricardo,Unknown,Xochimilco,19.27664,-99.12067,Entire home/apt,800.0,1.0,4.0,08/08/2019,0.11,1.0,232.0,0.0
8268,37123847.0,Hermoso departamento con excelente ubicaciÃ³n,59108220,Yolanda,Unknown,CuauhtÃ©moc,19.45918,-99.13961,Entire home/apt,700.0,3.0,31.0,04/04/2022,0.89,1.0,178.0,7.0
8269,37124610.0,HabitaciÃ³n Completa,18267271,Juan Manuel,Unknown,Tlalpan,19.30282,-99.13138,Entire home/apt,550.0,1.0,1.0,18/01/2020,0.03,2.0,364.0,0.0
8280,37127254.0,Reforma - Down Town Mexico CITY super LOFT!!,94850458,Adriana,Unknown,CuauhtÃ©moc,19.43136,-99.16309,Entire home/apt,656.0,5.0,13.0,12/05/2022,0.4,1.0,285.0,9.0
8282,36728509.0,Tranquilo y agradable Loft excelente ubicacion,276067575,Myrna,Unknown,Azcapotzalco,19.46616,-99.15814,Entire home/apt,898.0,3.0,10.0,02/06/2022,0.28,1.0,179.0,1.0
8290,37148182.0,30% OFF! / COZY Mexican NEST with Studio / Condesa,113302248,Juan Pablo,Unknown,CuauhtÃ©moc,19.41888,-99.17305,Entire home/apt,1393.0,7.0,32.0,01/06/2022,0.94,16.0,55.0,9.0
8291,37148834.0,Premier private apartment four guests downtown,42700394,Hugo Brauer,Unknown,CuauhtÃ©moc,19.43529,-99.14608,Entire home/apt,883.0,1.0,33.0,02/06/2022,0.97,32.0,294.0,13.0
8293,36730335.0,Departamento sÃºper bien ubicado en col. Portales.,276084668,Gustavo,Unknown,Benito JuÃ¡rez,19.36262,-99.14519,Entire home/apt,610.0,3.0,18.0,18/06/2022,0.51,1.0,324.0,7.0
8295,36730636.0,Coyoacan Frida's Favorite Loft,66564337,Larissa,Unknown,CoyoacÃ¡n,19.35675,-99.15624,Entire home/apt,1000.0,2.0,18.0,13/06/2022,0.56,1.0,173.0,6.0
8296,36730914.0,Pepeâs house el mejor lugar del centro histÃ³rico.,220393685,Israel,Unknown,CuauhtÃ©moc,19.4285,-99.1359,Entire home/apt,850.0,6.0,7.0,22/11/2021,0.2,1.0,356.0,5.0
8297,37148965.0,Cozy Loft 204 Down Town Mexico,278194828,Dulce,Unknown,CuauhtÃ©moc,19.4363,-99.12979,Entire home/apt,696.0,1.0,84.0,30/05/2022,2.41,34.0,268.0,27.0
8298,37149506.0,Depa cerca de Reforma / Amazing view apartment,52039906,Leo,Unknown,CuauhtÃ©moc,19.43786,-99.16182,Entire home/apt,879.0,2.0,0.0,No_reviews,0.0,1.0,328.0,0.0
8301,37149922.0,Amazing Loft 203 Downtown Mexico,278194828,Dulce,Unknown,CuauhtÃ©moc,19.43616,-99.13002,Entire home/apt,800.0,1.0,82.0,12/06/2022,2.35,34.0,259.0,28.0
8302,36732062.0,Moderno apartamento Condesa con Aire&CalefacciÃ³n,33078207,NicolÃ¡s,Unknown,CuauhtÃ©moc,19.40765,-99.17035,Entire home/apt,1053.0,2.0,12.0,05/06/2022,1.11,4.0,283.0,12.0
8304,36732970.0,Deluxe place in Roma/Condesa to enjoy Mexico City,144338555,Rafael,Unknown,CuauhtÃ©moc,19.41724,-99.16626,Entire home/apt,2019.0,2.0,26.0,22/05/2022,0.74,1.0,344.0,23.0
8306,37150381.0,Amazing Loft 402 Downtown Mexico.,278194828,Dulce,Unknown,CuauhtÃ©moc,19.43637,-99.12792,Entire home/apt,767.0,1.0,76.0,14/06/2022,2.18,34.0,258.0,37.0
8310,35769472.0,"ROMA,best location & hospitality in CdMx (2-4 PPL)",195253877,Luis,Unknown,CuauhtÃ©moc,19.41246,-99.16101,Entire home/apt,1071.0,2.0,42.0,27/05/2022,1.16,3.0,245.0,18.0
8312,36735520.0,GRAND SUITE Polanco at Soumaya Museum & Antara,276112390,Jess,Unknown,Miguel Hidalgo,19.43952,-99.20495,Entire home/apt,2414.0,2.0,38.0,18/06/2022,1.08,2.0,259.0,19.0
8314,35772942.0,Hermoso y perfecto para conocer la Ciudad de MÃ©xic,269124621,Karmen,Unknown,Benito JuÃ¡rez,19.37133,-99.16156,Entire home/apt,755.0,2.0,0.0,No_reviews,0.0,1.0,177.0,0.0
8316,36750801.0,Casa Maximalista con jardÃ­n Tlalpan / Xochimilco,10730083,Israel,Unknown,Xochimilco,19.28054,-99.12584,Entire home/apt,1000.0,2.0,0.0,No_reviews,0.0,8.0,364.0,0.0
8318,37155803.0,LUXURY APARTMENT: 360Âº CITY VIEW & AMENITIES!,162857799,MartÃ­n,Unknown,CuauhtÃ©moc,19.41041,-99.18116,Entire home/apt,2136.0,2.0,195.0,19/06/2022,5.63,2.0,248.0,77.0
8321,36751403.0,Departamento en el CorazÃ³n de la CDMX. Condesa,199723634,Patricio,Unknown,CuauhtÃ©moc,19.41329,-99.17322,Entire home/apt,522.0,3.0,25.0,30/05/2022,0.7,2.0,60.0,10.0
8322,35786092.0,Mira la vida en Colores - Polanco,388956729,Abimael,Unknown,Miguel Hidalgo,19.4392,-99.18226,Entire home/apt,1634.0,2.0,18.0,15/04/2022,0.52,3.0,353.0,6.0
8323,35794274.0,Acogedor departamento a 10 min de Polanco!,29735586,Julieta,Unknown,Miguel Hidalgo,19.44699,-99.19036,Entire home/apt,907.0,1.0,19.0,16/09/2021,0.52,7.0,339.0,1.0
8324,36756182.0,Beautiful 1BR apartment @Santa Fe,273595092,Luis Augusto,Unknown,Ãlvaro ObregÃ³n,19.37911,-99.25479,Entire home/apt,1400.0,5.0,10.0,03/11/2021,0.28,6.0,364.0,1.0
8325,37157741.0,1954 Roma Norte with private patio.,7559256,Josef,Unknown,CuauhtÃ©moc,19.41195,-99.15673,Entire home/apt,989.0,2.0,148.0,15/06/2022,4.31,1.0,48.0,65.0
8326,35796774.0,"PL201 Apartamento tipo Loft, Polanco, CDMX",206970565,Inmobiliaria ZAGO,Unknown,Miguel Hidalgo,19.440742,-99.208488,Entire home/apt,1100.0,3.0,10.0,27/05/2022,0.28,9.0,346.0,7.0
8327,36757844.0,"Brand new apartment in Condesa, amazing amenities",68267733,Carlos,Unknown,CuauhtÃ©moc,19.41,-99.1816,Entire home/apt,1921.0,2.0,42.0,12/06/2022,1.35,1.0,328.0,23.0
8329,37159277.0,Departamento con estudio/gym y estacionamiento,163032942,Eduardo,Unknown,Benito JuÃ¡rez,19.39387,-99.18808,Entire home/apt,900.0,2.0,9.0,09/11/2021,0.26,2.0,50.0,1.0
8332,37216271.0,Morada Roma. Tu hogar para una estancia en CDMX,276169890,Mireya,Unknown,CuauhtÃ©moc,19.41764,-99.16612,Entire home/apt,800.0,2.0,26.0,07/05/2022,0.74,1.0,294.0,8.0
8333,37160127.0,Lujoso departamento amueblado y equipado N.Polanco,242832049,Vanessa,Unknown,Miguel Hidalgo,19.44232,-99.20059,Entire home/apt,1100.0,180.0,0.0,No_reviews,0.0,1.0,180.0,0.0
8334,36758603.0,Luxury Penthouse in Heart of Polanco,73427275,Hector,Unknown,Miguel Hidalgo,19.4331,-99.19307,Entire home/apt,7068.0,3.0,21.0,15/04/2022,0.59,1.0,89.0,3.0
8340,36762688.0,Charming Apt+Historic Building+Amazing location,7838265,Ernesto,Unknown,Miguel Hidalgo,19.40185,-99.17836,Entire home/apt,839.0,4.0,27.0,22/05/2022,0.77,11.0,116.0,6.0
8341,37220936.0,"Cozy Apartment, Legendary Rooftop Centro HistÃ³rico",49567498,Francisco,Unknown,CuauhtÃ©moc,19.43612,-99.12811,Entire home/apt,1003.0,1.0,204.0,29/05/2022,5.8,4.0,365.0,53.0
8342,37221653.0,Cool Apt. Breathtaking Roofgarden Centro Historico,49567498,Francisco,Unknown,CuauhtÃ©moc,19.43458,-99.12962,Entire home/apt,1213.0,1.0,228.0,07/06/2022,6.53,4.0,304.0,66.0
8343,37226251.0,Contemporary chic @ Roma Norte- best location,1670032,Maria Isabel,Unknown,CuauhtÃ©moc,19.4149,-99.15675,Entire home/apt,1400.0,3.0,4.0,20/12/2019,0.12,2.0,50.0,0.0
8344,36765991.0,"Departamento en la CDMX 2 , Cerca de Polanco",64821107,Ismael,Unknown,Azcapotzalco,19.46669,-99.18957,Entire home/apt,649.0,1.0,133.0,17/06/2022,3.76,3.0,115.0,32.0
8347,37186274.0,Beautiful and spacious loft in the best location.,3638597,Selva,Unknown,CuauhtÃ©moc,19.420391,-99.17485,Entire home/apt,1457.0,1.0,51.0,21/06/2022,1.45,1.0,318.0,16.0
8348,36766771.0,Comfortable and beautiful in Santa Maria la Ribera,127418260,Israel,Unknown,CuauhtÃ©moc,19.44072,-99.15745,Entire home/apt,960.0,3.0,17.0,02/01/2022,0.49,1.0,222.0,6.0
8349,36767696.0,Privileged location. Beautiful Apartment,32165927,Kari Y Diego,Unknown,CuauhtÃ©moc,19.42164,-99.15363,Entire home/apt,1630.0,1.0,84.0,19/06/2022,2.36,2.0,250.0,41.0
8350,37241518.0,Great location! Close to WTC and many restaurants,86975442,Leslie Anaid,Unknown,Benito JuÃ¡rez,19.3878,-99.17031,Entire home/apt,1134.0,1.0,48.0,05/06/2022,1.4,5.0,174.0,15.0
8355,37243764.0,Amplio departamento al sur de la ciudad.,113127937,Guillermo,Unknown,CoyoacÃ¡n,19.30314,-99.17211,Entire home/apt,1300.0,1.0,84.0,06/03/2022,2.42,1.0,75.0,26.0
8356,36770594.0,SUPER APARTMENT AT THE HEART OF NEW POLANCO AREA,104400812,Ma. Fernanda,Unknown,Miguel Hidalgo,19.44426,-99.20297,Entire home/apt,1390.0,1.0,73.0,15/04/2022,2.05,12.0,246.0,28.0
8357,37249284.0,Departamento moderno en complejo histÃ³rico de 1872,26852190,Karina,Unknown,CuauhtÃ©moc,19.45163,-99.16268,Entire home/apt,700.0,7.0,8.0,16/01/2022,0.23,1.0,0.0,3.0
8359,36773302.0,Sunny and  charming oasis,53749834,Yurik,Unknown,CuauhtÃ©moc,19.41878,-99.17315,Entire home/apt,140000.0,2.0,26.0,26/07/2021,0.75,2.0,219.0,4.0
8361,37404526.0,Coyoacan apartment! Best Location&Comfort&Security,106292349,Pamela,Unknown,Benito JuÃ¡rez,19.36099,-99.16425,Entire home/apt,1257.0,3.0,30.0,30/03/2022,0.87,2.0,11.0,10.0
8362,37251212.0,Amplio departamento amueblado con asador y jardÃ­n,28466571,Mitchell,Unknown,Tlalpan,19.27907,-99.14816,Entire home/apt,2500.0,30.0,1.0,27/11/2019,0.03,1.0,363.0,0.0
8365,37252041.0,CASA COMPLETA PARA GRUPOS O FAMILIAS   3 NIVELES,168051135,Silvia,Unknown,La Magdalena Contreras,19.31092,-99.2618,Entire home/apt,690.0,3.0,2.0,24/02/2020,0.07,6.0,171.0,0.0
8366,36781300.0,"Fully renovated, full of life & Mexican character!",82619279,Rodrigo,Unknown,Benito JuÃ¡rez,19.39619,-99.17211,Entire home/apt,1150.0,2.0,27.0,28/05/2022,0.77,2.0,251.0,7.0
8367,36796126.0,Centric Floor City/South,37266397,Alonso,Unknown,Benito JuÃ¡rez,19.37346,-99.18058,Entire home/apt,640.0,2.0,13.0,18/06/2022,0.37,5.0,358.0,1.0
8368,37423391.0,Modern Executive loft in trendy ROMA amaizing view,46584343,Marco A,Unknown,CuauhtÃ©moc,19.41902,-99.17034,Entire home/apt,913.0,1.0,156.0,29/05/2022,4.63,5.0,105.0,56.0
8369,37252705.0,TU ESPACIO ART 1,229289453,Rafael,Unknown,Benito JuÃ¡rez,19.39316,-99.15969,Entire home/apt,486.0,2.0,30.0,18/05/2022,0.86,4.0,187.0,20.0
8370,37423515.0,Casa cerca de Six Flags MÃ©xico,273082314,Moises,Unknown,Tlalpan,19.2874,-99.23532,Entire home/apt,859.0,30.0,3.0,08/11/2021,0.13,1.0,364.0,2.0
8377,37254303.0,Casai Luxurious Designer 2BR Apt. in Polanco,276377520,Casai,Unknown,Miguel Hidalgo,19.4354,-99.20559,Entire home/apt,2986.0,1.0,40.0,27/03/2022,1.14,67.0,229.0,8.0
8379,37255085.0,Casa Empresa,129969500,Camila,Unknown,Benito JuÃ¡rez,19.37527,-99.18521,Entire home/apt,1857.0,3.0,27.0,19/10/2021,0.84,3.0,364.0,6.0
8380,37431850.0,Departamento nuevo. No amueblado. MÃ­nimo 1 aÃ±o,97043195,Juan,Unknown,Miguel Hidalgo,19.45711,-99.21248,Entire home/apt,750.0,364.0,0.0,No_reviews,0.0,1.0,180.0,0.0
8381,36807372.0,Apartamento de lujo en la mejor zona de CDMX,276667232,Guillermo,Unknown,Ãlvaro ObregÃ³n,19.35914,-99.17949,Entire home/apt,8000.0,1.0,0.0,No_reviews,0.0,1.0,178.0,0.0
8382,36810556.0,RENTO DEPARTAMENTO CERCA DE ZONA CARSO,276691887,Hilda,Unknown,Miguel Hidalgo,19.44446,-99.19987,Entire home/apt,1000.0,31.0,0.0,No_reviews,0.0,1.0,30.0,0.0
8384,36812607.0,Bonito y cÃ³modo departamento en polarea Polanco,276708631,Jose Carlos,Unknown,Miguel Hidalgo,19.44594,-99.20205,Entire home/apt,970.0,1.0,0.0,No_reviews,0.0,1.0,0.0,0.0
8385,37431921.0,CASA DELTA. excelente ubicaciÃ³n.,282271192,Patrizia,Unknown,CuauhtÃ©moc,19.40451,-99.15354,Entire home/apt,1200.0,3.0,35.0,02/04/2022,1.02,1.0,83.0,12.0
8386,37256292.0,apartamento en zona centro,278261008,Elena,Unknown,CuauhtÃ©moc,19.42787,-99.16167,Entire home/apt,1344.0,1.0,20.0,17/04/2022,0.59,1.0,361.0,8.0
8387,37449535.0,Lunna Home. Departamento en la Condesa.,19198438,Johanna,Unknown,CuauhtÃ©moc,19.41026,-99.16823,Entire home/apt,1843.0,8.0,3.0,06/01/2020,0.09,2.0,15.0,0.0
8389,36813247.0,Loft Alameda,28407212,Ricardo,Unknown,CuauhtÃ©moc,19.43271,-99.14576,Entire home/apt,827.0,3.0,67.0,05/06/2022,1.91,2.0,312.0,32.0
8392,37259251.0,Enjoy the luxury of this premium 3BR |  Condesa,10764020,Mr. W,Unknown,CuauhtÃ©moc,19.40971,-99.17683,Entire home/apt,5991.0,2.0,56.0,12/06/2022,1.73,170.0,267.0,37.0
8393,37262085.0,"PA126-P6, 3rd floor stairs",134086762,Alonso,Unknown,Benito JuÃ¡rez,19.39021,-99.17721,Entire home/apt,1100.0,5.0,6.0,28/05/2022,0.17,3.0,360.0,4.0
8394,36813743.0,BONITO Y CÃNTRICO DEPARTAMENTO EN RENTA,276719205,Maribel,Unknown,Miguel Hidalgo,19.45097,-99.1973,Entire home/apt,851.0,90.0,0.0,No_reviews,0.0,1.0,180.0,0.0
8395,37452065.0,Oasis rooftop apt at the heart of Roma Norte 5â­ï¸.,22718304,Karina,Unknown,CuauhtÃ©moc,19.41682,-99.16629,Entire home/apt,2657.0,2.0,109.0,15/06/2022,3.3,7.0,316.0,60.0
8396,37454954.0,Cuarto con entrada independiente,39810215,Liza,Unknown,CuauhtÃ©moc,19.40317,-99.16645,Entire home/apt,200.0,93.0,0.0,No_reviews,0.0,1.0,90.0,0.0
8397,37457125.0,Casai Luxurious 1br apt. located in trendy Polanco.,276377520,Casai,Unknown,Miguel Hidalgo,19.42872,-99.19214,Entire home/apt,2942.0,1.0,50.0,12/06/2022,1.43,67.0,265.0,11.0
8398,37459797.0,Warm department,282599536,Lorena,Unknown,Venustiano Carranza,19.44063,-99.09782,Entire home/apt,800.0,1.0,13.0,15/05/2021,0.37,1.0,113.0,0.0
8401,37269150.0,Skip the traffic with good vibes @ Nuevo Polanco 6,158075718,Guest House,Unknown,Miguel Hidalgo,19.44418,-99.20618,Entire home/apt,887.0,1.0,89.0,16/06/2022,2.53,9.0,177.0,34.0
8407,36831240.0,Excelente Loft en ciudad de los Deportes,132857929,Kiev,Unknown,Benito JuÃ¡rez,19.38154,-99.18062,Entire home/apt,850.0,2.0,16.0,21/04/2022,0.45,3.0,136.0,3.0
8409,36843482.0,A unos pasos del mercado Medellin Colonia Roma,85312727,Adrik,Unknown,CuauhtÃ©moc,19.40733,-99.16317,Entire home/apt,1223.0,2.0,87.0,30/05/2022,2.5,4.0,222.0,34.0
8412,37461877.0,"Casa Esmeralda, 1 block from Ãngeles Met. Hospital",49904872,Pedro,Unknown,CuauhtÃ©moc,19.40793,-99.16676,Entire home/apt,1200.0,3.0,15.0,17/01/2021,0.43,8.0,47.0,0.0
8415,37462997.0,Charming apartment with glorious terrace in Center,240235824,Luis Manuel,Unknown,CuauhtÃ©moc,19.43677,-99.13227,Entire home/apt,1081.0,2.0,221.0,04/06/2022,6.33,2.0,167.0,56.0
8416,36849616.0,Hermoso depa en Miyana: Alberca+Jacuzzi+Super24Hrs,100828583,Yoav,Unknown,Miguel Hidalgo,19.43909,-99.20083,Entire home/apt,2280.0,3.0,78.0,13/06/2022,2.29,4.0,287.0,42.0
8417,36850225.0,The Point Santafe,63307033,Andres,Unknown,Ãlvaro ObregÃ³n,19.37886,-99.2573,Entire home/apt,1339.0,3.0,17.0,12/02/2022,0.49,12.0,180.0,2.0
8418,36850674.0,The Point II,63307033,Andres,Unknown,Ãlvaro ObregÃ³n,19.37837,-99.25764,Entire home/apt,1339.0,5.0,4.0,04/06/2022,0.21,12.0,350.0,2.0
8420,36850865.0,The Point III,63307033,Andres,Unknown,Ãlvaro ObregÃ³n,19.37663,-99.25567,Entire home/apt,1339.0,5.0,15.0,31/03/2022,0.46,12.0,352.0,3.0
8422,37294845.0,1BR private bathroom with a perfect location.,22718304,Karina,Unknown,CuauhtÃ©moc,19.41676,-99.16625,Entire home/apt,1039.0,2.0,154.0,11/06/2022,4.56,7.0,323.0,70.0
8423,37484622.0,Departamento cerca Parque Delta Narvarte B,2281290,Suites,Unknown,Benito JuÃ¡rez,19.39948,-99.15534,Entire home/apt,437.0,2.0,144.0,12/06/2022,4.13,46.0,352.0,45.0
8425,37296739.0,"Depa familiar, tranquilo, comodo y agradable",280783389,Gabby,Unknown,Benito JuÃ¡rez,19.36844,-99.14712,Entire home/apt,400.0,2.0,74.0,12/06/2022,2.12,1.0,173.0,22.0
8426,36872067.0,Luxury Apartment close to Downtown w/Roof Garden,4894120,Ilse,Unknown,CuauhtÃ©moc,19.43674,-99.16072,Entire home/apt,1038.0,2.0,77.0,15/06/2022,2.18,7.0,152.0,34.0
8429,37487419.0,Dept col. roma centro mÃ©dico con seguridad 24hrs,282807633,Diana,Unknown,CuauhtÃ©moc,19.40681,-99.15489,Entire home/apt,1487.0,1.0,19.0,02/04/2022,0.55,2.0,141.0,1.0
8435,37321575.0,Amazing Apartment in the Polanco area near Reforma,30664445,Aida Elena,Unknown,Miguel Hidalgo,19.43097,-99.17422,Entire home/apt,1500.0,2.0,43.0,16/04/2022,1.23,1.0,109.0,10.0
8437,37322491.0,Â· Your home for a great stay in CDMX Â·,255392212,Jaime,Unknown,Benito JuÃ¡rez,19.3982,-99.16853,Entire home/apt,863.0,7.0,33.0,04/06/2022,0.98,1.0,49.0,14.0
8438,37496282.0,"Departamento completo, cÃ³modo y seguro + terraza.",208746505,Rodolfo,Unknown,Benito JuÃ¡rez,19.39336,-99.13296,Entire home/apt,497.0,2.0,66.0,20/05/2022,1.93,2.0,41.0,18.0
8439,37323680.0,"Alberca climatizada,departamentos nuevos, jardines",212104868,Marco,Unknown,Xochimilco,19.20746,-99.12117,Entire home/apt,990.0,1.0,2.0,12/09/2019,0.06,16.0,365.0,0.0
8443,36883290.0,Incrediloft 15,61863829,Benito,Unknown,CuauhtÃ©moc,19.43459,-99.14475,Entire home/apt,1737.0,3.0,1.0,03/01/2022,0.18,1.0,170.0,1.0
8445,37497323.0,Departamento en roma Sur con seguridad 24 horas,282807633,Diana,Unknown,CuauhtÃ©moc,19.40631,-99.1567,Entire home/apt,999.0,10.0,1.0,20/08/2019,0.03,2.0,179.0,0.0
8448,37328455.0,Romastar,95190297,Jorge,Unknown,CuauhtÃ©moc,19.41838,-99.16579,Entire home/apt,3029.0,3.0,81.0,06/06/2022,2.45,2.0,124.0,45.0
8449,36886073.0,VH| Spacious APT w/3 rooms | Ex-art Gallery | 19,22758914,Raquel,Unknown,CuauhtÃ©moc,19.40916,-99.17144,Entire home/apt,3074.0,1.0,198.0,19/06/2022,5.66,128.0,210.0,68.0
8450,37329822.0,Polanco Area - Cool Apartment,153825406,Carlos,Unknown,Miguel Hidalgo,19.44224,-99.20105,Entire home/apt,1268.0,1.0,134.0,18/06/2022,3.82,9.0,363.0,39.0
8451,36904526.0,"Ãnico en la Roma Norte, UbicaciÃ³n vista seguridad",71173970,Tonatiuh,Unknown,CuauhtÃ©moc,19.418,-99.15366,Entire home/apt,2008.0,2.0,6.0,03/12/2019,0.17,2.0,364.0,0.0
8453,36905613.0,Loft privado,270191714,Leticia,Unknown,Ãlvaro ObregÃ³n,19.36763,-99.21738,Entire home/apt,329.0,2.0,4.0,16/05/2022,1.74,2.0,87.0,4.0
8455,36919924.0,EXCELLENT PLACE PERFECT LOCATION,24463992,Eduardo,Unknown,CuauhtÃ©moc,19.40832,-99.17615,Entire home/apt,750.0,21.0,6.0,07/08/2021,0.18,1.0,364.0,1.0
8457,37498739.0,Estudio independiente y confortable.,128783972,Leonor,Unknown,Benito JuÃ¡rez,19.36746,-99.14408,Entire home/apt,365.0,3.0,9.0,22/03/2022,0.26,4.0,361.0,7.0
8458,37503778.0,"#1COYOACAN,CINETECA 2R 2B GYM Jacuzi alb 6P amenid",74127130,Ricardo Y Norma,Unknown,Benito JuÃ¡rez,19.36337,-99.16354,Entire home/apt,1500.0,2.0,41.0,08/05/2022,1.21,1.0,152.0,19.0
8459,37517633.0,Departamento de lujo en Polanco Miyana,255608339,Alba,Unknown,Miguel Hidalgo,19.43995,-99.19238,Entire home/apt,2257.0,7.0,16.0,04/11/2021,0.46,1.0,0.0,1.0
8461,37519333.0,UBICADISIMO Y SEGURO(2) MINI DEPA,235572516,Angel,Unknown,Benito JuÃ¡rez,19.38943,-99.18747,Entire home/apt,328.0,2.0,19.0,21/05/2022,0.58,3.0,81.0,5.0
8462,36928377.0,Polanco en Parques Polanco,106895075,Lu,Unknown,Miguel Hidalgo,19.44012,-99.18734,Entire home/apt,1600.0,5.0,1.0,12/11/2019,0.03,1.0,178.0,0.0
8464,36948660.0,"Luminoso, acogedor y cÃ©ntrico apartamento-estudio",247886732,Etel,Unknown,Benito JuÃ¡rez,19.39007,-99.13796,Entire home/apt,558.0,4.0,54.0,10/06/2022,1.55,1.0,229.0,15.0
8465,36968403.0,"âLa Guayabaâ, Mini suite, Condesa",33621065,Tonatiuh,Unknown,CuauhtÃ©moc,19.41135,-99.17899,Entire home/apt,771.0,2.0,31.0,25/04/2022,0.88,6.0,336.0,12.0
8466,37522085.0,Miguel Ãngel,108215576,Daniel,Unknown,Benito JuÃ¡rez,19.37789,-99.18739,Entire home/apt,680.0,2.0,26.0,16/05/2022,0.86,1.0,165.0,14.0
8467,37352255.0,Hippie Chic Loft at Cultural and Colonial Coyoacan,281411539,Denisse,Unknown,CoyoacÃ¡n,19.35114,-99.14671,Entire home/apt,819.0,1.0,32.0,05/04/2020,0.91,2.0,108.0,0.0
