,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8667,37752084.0,Minisuite steps from Paseo de la Reforma,283815293,Veronica,Unknown,CuauhtÃ©moc,19.43409,-99.15405,Private room,399.0,1.0,141.0,12/06/2022,4.08,8.0,327.0,77.0
8668,37765961.0,HabitaciÃ³n RuiseÃ±or/Nightingale bedroom,121414463,Penney,Unknown,CuauhtÃ©moc,19.41947,-99.17402,Private room,1200.0,2.0,0.0,No_reviews,0.0,4.0,141.0,0.0
8669,37769671.0,Cuarto ColibrÃ­/Hummingbird (petit-room 2.5 X 2.5),121414463,Penney,Unknown,CuauhtÃ©moc,19.41936,-99.174,Private room,400.0,2.0,0.0,No_reviews,0.0,4.0,141.0,0.0
8672,38027702.0,ROMA Area at a Private Lovely room,66522047,Stefano,Unknown,CuauhtÃ©moc,19.40364,-99.16125,Private room,304.0,1.0,114.0,13/06/2022,3.31,11.0,68.0,35.0
8673,38028266.0,ROMA Big Private Room Near hot spots,66522047,Stefano,Unknown,CuauhtÃ©moc,19.40532,-99.15967,Private room,350.0,1.0,83.0,03/06/2022,2.41,11.0,80.0,18.0
8674,38028558.0,ROMA TRADITIONAL AREA IN A BIG PRÃVATE ROOM,66522047,Stefano,Unknown,CuauhtÃ©moc,19.40498,-99.15962,Private room,350.0,1.0,89.0,12/06/2022,2.58,11.0,63.0,20.0
8675,37881243.0,Tranquilidad y excelente ubicaciÃ³n lo que buscas,265323640,Salvador,Unknown,CuauhtÃ©moc,19.45655,-99.13813,Private room,220.0,3.0,6.0,31/05/2021,0.18,6.0,360.0,0.0
8677,37881782.0,Excelente ubicaciÃ³n tu tranquilidad y comodidad,265323640,Salvador,Unknown,CuauhtÃ©moc,19.45777,-99.13607,Private room,220.0,3.0,2.0,03/10/2021,0.07,6.0,365.0,1.0
8678,38037300.0,Rinconada del ajus,161596923,Barbie,Unknown,Tlalpan,19.27962,-99.19796,Private room,317.0,1.0,0.0,No_reviews,0.0,1.0,23.0,0.0
8679,37882147.0,HabitaciÃ³n cerca de Centro Citibanamex y Carso,286952667,Pao Y Luis,Unknown,Miguel Hidalgo,19.44496,-99.21483,Private room,385.0,1.0,17.0,21/05/2021,0.5,3.0,167.0,0.0
8681,38042033.0,Hermosa habitaciÃ³n a unas cuadras de CoyoacÃ¡n.,89917981,Lilian,Unknown,Benito JuÃ¡rez,19.3664,-99.17721,Private room,228.0,20.0,7.0,30/11/2021,0.22,1.0,326.0,2.0
8691,38042635.0,HERMOSO DEPARTAMENTO EN EL CENTRO DE COYOACÃN,125404206,Liz,Unknown,CoyoacÃ¡n,19.34703,-99.15692,Private room,650.0,1.0,1.0,01/09/2019,0.03,1.0,0.0,0.0
8692,37884279.0,Un espacio muy acogedor en una zona muy agradable,251244322,Luis,Unknown,Benito JuÃ¡rez,19.39879,-99.14778,Private room,450.0,1.0,0.0,No_reviews,0.0,1.0,363.0,0.0
8697,37777123.0,Excelente UbicaciÃ³n I,100273701,Eduardo CÃ©sar,Unknown,Miguel Hidalgo,19.40363,-99.17668,Private room,266.0,1.0,151.0,15/06/2022,4.39,1.0,148.0,73.0
8699,37887939.0,H3 HabitaciÃ³n Privada a una calle del Apto CDMX T1,86719656,Israel,Unknown,Venustiano Carranza,19.43904,-99.0796,Private room,413.0,1.0,402.0,06/06/2022,11.63,9.0,145.0,153.0
8701,38062696.0,cuarto muy cÃ³modo y accesible en Santa Fe,288838629,Jorge,Unknown,Cuajimalpa de Morelos,19.35109,-99.28813,Private room,600.0,1.0,1.0,13/11/2020,0.05,1.0,179.0,0.0
8704,37779617.0,Bonita recamara con a hermosa vista a jardin,285759094,Susan,Unknown,Benito JuÃ¡rez,19.38005,-99.16951,Private room,300.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
8710,38070401.0,Habitacion privada a 5 minutos del aeropuerto,258642326,Olga,Unknown,Venustiano Carranza,19.43182,-99.10905,Private room,202.0,1.0,1.0,04/10/2019,0.03,1.0,15.0,0.0
8711,38073378.0,'La Favorita' (Casa completa  para 2 personas),86460835,Dency,Unknown,Ãlvaro ObregÃ³n,19.36374,-99.17868,Private room,1950.0,2.0,2.0,06/03/2020,0.06,5.0,303.0,0.0
8715,38074435.0,"Casa Nueva, Amplia habitaciÃ³n privada.",127076165,Ãscar,Unknown,Iztapalapa,19.35088,-99.03775,Private room,210.0,1.0,4.0,28/09/2021,0.13,2.0,90.0,1.0
8717,38075890.0,Room near Chapultepec Polanco Condesa Roma norte,25070148,Victor Hugo,Unknown,Miguel Hidalgo,19.41419,-99.1847,Private room,322.0,28.0,8.0,28/02/2021,0.28,6.0,365.0,0.0
8720,37910141.0,Tranquilidad y seguridad,286412543,Anita,Unknown,Ãlvaro ObregÃ³n,19.38195,-99.24032,Private room,260.0,4.0,0.0,No_reviews,0.0,1.0,364.0,0.0
8721,37785630.0,Recamara en Punta San Antonio,151454149,Juan,Unknown,Ãlvaro ObregÃ³n,19.38795,-99.19276,Private room,400.0,1.0,0.0,No_reviews,0.0,1.0,358.0,0.0
8722,38076189.0,HabitaciÃ³n CARACOL. CÃ³moda estancia 1 o 2 personas,289009328,Blanca,Unknown,Azcapotzalco,19.46772,-99.18259,Private room,260.0,1.0,17.0,05/02/2021,0.5,1.0,108.0,0.0
8723,37914621.0,Amores Cozy Flat II,138780579,Andres,Unknown,Benito JuÃ¡rez,19.39286,-99.16489,Private room,300.0,1.0,4.0,27/03/2022,0.93,2.0,324.0,4.0
8727,38192839.0,HabitaciÃ³n entre el Aeropuerto y el Centro,94785803,Hugo,Unknown,Venustiano Carranza,19.41829,-99.12392,Private room,220.0,1.0,79.0,22/03/2021,2.34,1.0,41.0,0.0
8729,38194164.0,Beautiful bedroom,266481376,Alheli,Unknown,CoyoacÃ¡n,19.35316,-99.16211,Private room,240.0,15.0,0.0,No_reviews,0.0,1.0,364.0,0.0
8730,38194473.0,"Bella, entra el sol, parque al lado, cÃ©ntrico.",290234350,Hector Delfin,Unknown,Benito JuÃ¡rez,19.39804,-99.1493,Private room,400.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
8731,38206109.0,HabitaciÃ³n colonia Del Valle cerca metro zapata,133609729,Beatriz,Unknown,Benito JuÃ¡rez,19.37216,-99.16297,Private room,450.0,1.0,5.0,08/11/2021,0.16,2.0,357.0,3.0
8734,38077405.0,Lugar bien ubicado y confortable.,65128599,Alice,Unknown,CuauhtÃ©moc,19.42318,-99.15055,Private room,276.0,2.0,20.0,15/02/2020,0.59,2.0,4.0,0.0
8741,38099830.0,HABITACIÃN NÃPOLES,158099829,Alejandro,Unknown,Benito JuÃ¡rez,19.38551,-99.17915,Private room,600.0,7.0,0.0,No_reviews,0.0,1.0,365.0,0.0
8744,38214388.0,HabitaciÃ³n en el corazÃ³n de la Condesa,21809535,Ana,Unknown,CuauhtÃ©moc,19.41747,-99.17771,Private room,404.0,2.0,119.0,16/06/2022,3.51,4.0,318.0,43.0
8745,37934210.0,Ed&Marie Room 1 KingSize Room,101088899,Marie,Unknown,CuauhtÃ©moc,19.4537,-99.14505,Private room,321.0,2.0,34.0,20/06/2022,0.99,3.0,216.0,22.0
8749,38214464.0,Alojamiento a 3 cuadras del Aeropuerto T1 AICM,290370351,Francisco,Unknown,Venustiano Carranza,19.439438,-99.078377,Private room,300.0,1.0,55.0,12/12/2021,1.64,5.0,51.0,14.0
8751,38214503.0,HabitaciÃ³n privada mediana a3 cuadras AeropuertoT1,290370351,Francisco,Unknown,Venustiano Carranza,19.439438,-99.078377,Private room,360.0,1.0,62.0,30/05/2022,1.85,5.0,357.0,20.0
8752,38214581.0,HabitaciÃ³n privada  Gde. a 3 cuadras Aeropuerto T1,290370351,Francisco,Unknown,Venustiano Carranza,19.439438,-99.078377,Private room,350.0,1.0,60.0,25/02/2022,1.78,5.0,324.0,15.0
8753,38101566.0,"Hermosa, Amplia habitaciÃ³n Jardines en la MontaÃ±a",212519930,Carmen,Unknown,Tlalpan,19.29846,-99.20217,Private room,950.0,1.0,11.0,01/04/2021,0.34,2.0,89.0,0.0
8756,37940269.0,RelÃ¡jate en la Cuidad de MÃ©xico.,287182728,Alejandro,Unknown,Ãlvaro ObregÃ³n,19.35937,-99.22822,Private room,450.0,2.0,0.0,No_reviews,0.0,1.0,365.0,0.0
8760,38218206.0,La casita del Ã¡rbol en CoyoacÃ¡n,230701610,Beatriz,Unknown,CoyoacÃ¡n,19.3417,-99.16032,Private room,400.0,1.0,84.0,01/05/2022,2.5,3.0,338.0,44.0
8765,37945298.0,HabitaciÃ³n carmÃ­nð en perfecta zona de la CDMX.,73666711,Anabelle,Unknown,Benito JuÃ¡rez,19.36991,-99.17196,Private room,400.0,1.0,4.0,16/05/2022,0.12,2.0,333.0,2.0
8774,38122652.0,La  HistÃ³rica de la Zona Rosa III,288127785,Rosa MarÃ­a,Unknown,CuauhtÃ©moc,19.42325,-99.16543,Private room,714.0,1.0,16.0,25/03/2022,0.47,3.0,224.0,5.0
8775,37963259.0,Private room en Paseo de la Reforma 222,102987560,Carmen,Unknown,CuauhtÃ©moc,19.42773,-99.16266,Private room,700.0,1.0,3.0,31/05/2021,0.09,4.0,264.0,0.0
8780,38237756.0,CÃ³moda habitaciÃ³n en excelente ubicaciÃ³n,16518373,Irving,Unknown,Miguel Hidalgo,19.40091,-99.18091,Private room,350.0,2.0,19.0,31/03/2020,0.57,1.0,254.0,0.0
8783,37966715.0,"HabitaciÃ³n Privada colonia Del Valle Sur, CDMX",221605956,Augusto,Unknown,Benito JuÃ¡rez,19.37511,-99.1648,Private room,610.0,1.0,10.0,12/06/2022,0.31,4.0,364.0,5.0
8785,38126157.0,La  HistÃ³rica de la Zona Rosa,288127785,Rosa MarÃ­a,Unknown,CuauhtÃ©moc,19.4237,-99.16448,Private room,757.0,1.0,4.0,13/03/2022,0.12,3.0,193.0,1.0
8789,38239484.0,Santa MarÃ­a la Ribera  HabitaciÃ³n amplia,63381352,Edmundo,Unknown,CuauhtÃ©moc,19.44952,-99.16028,Private room,370.0,4.0,0.0,No_reviews,0.0,2.0,363.0,0.0
8795,38240949.0,"HabitaciÃ³n CÃ³moda, Segura y  CÃ©ntrica",290603659,Luis,Unknown,Benito JuÃ¡rez,19.39492,-99.15333,Private room,406.0,2.0,1.0,05/10/2019,0.03,1.0,90.0,0.0
8800,38242988.0,HabitaciÃ³n en la NÃ¡poles,164154681,Enrique,Unknown,Benito JuÃ¡rez,19.38449,-99.18039,Private room,650.0,1.0,1.0,26/12/2019,0.03,1.0,179.0,0.0
8801,37973613.0,Big room w/private bath near Auditorio Nac.  3,42943092,Caravansaro,Unknown,Miguel Hidalgo,19.43265,-99.19975,Private room,1499.0,1.0,28.0,26/02/2022,0.82,29.0,356.0,3.0
8806,37991465.0,La HistÃ³rica de la Zona Rosa II,288127785,Rosa MarÃ­a,Unknown,CuauhtÃ©moc,19.4237,-99.16448,Private room,600.0,1.0,8.0,07/04/2022,0.25,3.0,201.0,4.0
8809,38257684.0,Una comoda habitacion al sur-orient cdmx,259656303,Carlos,Unknown,TlÃ¡huac,19.28362,-99.04352,Private room,198.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
8812,38261366.0,Cuarto privado en Lindavista,127044831,Martin,Unknown,Gustavo A. Madero,19.48776,-99.13363,Private room,212.0,1.0,8.0,18/01/2021,0.25,3.0,171.0,0.0
8814,38149165.0,HabitaciÃ³n cerca del WTC,106941050,Alberto,Unknown,Benito JuÃ¡rez,19.39534,-99.18746,Private room,588.0,1.0,0.0,No_reviews,0.0,1.0,89.0,0.0
8819,38265458.0,HABITACIÃN PRIVADA-COLONIA ROMA 5 min: WTC-CONDESA,60235779,JosÃ© Carlos,Unknown,CuauhtÃ©moc,19.40149,-99.16771,Private room,613.0,7.0,1.0,22/03/2022,0.33,1.0,89.0,1.0
8822,38459488.0,Casa linda,42074935,Casa,Unknown,Ãlvaro ObregÃ³n,19.35663,-99.25847,Private room,2000.0,2.0,0.0,No_reviews,0.0,2.0,177.0,0.0
8830,38461707.0,CÃ³modo espacio para 1/2 personas en Amp. Tepepan.,293230163,Blanca R.,Unknown,Xochimilco,19.26666,-99.13703,Private room,400.0,2.0,22.0,26/12/2021,0.67,3.0,180.0,1.0
8836,38289144.0,Bedroom in Xochimilco.,160294584,Abraham,Unknown,Xochimilco,19.26045,-99.11827,Private room,250.0,2.0,2.0,19/06/2022,0.22,2.0,365.0,2.0
8840,38480831.0,Ryo Kan Ciudad de MÃ©xico,293408123,Ryo Kan,Unknown,CuauhtÃ©moc,19.428673,-99.171509,Private room,3029.0,1.0,3.0,30/12/2021,0.1,1.0,365.0,2.0
8849,38297354.0,"Beatyful house in Center of Tlalpan, south of city",122721800,Ana Maria,Unknown,Tlalpan,19.28735,-99.16486,Private room,590.0,2.0,3.0,24/02/2022,0.1,1.0,365.0,1.0
8863,38174784.0,HabitaciÃ³n privada acogedora para mujer.,279129701,Gloria Judith,Unknown,Iztapalapa,19.36741,-99.1223,Private room,240.0,1.0,3.0,02/05/2022,0.71,2.0,356.0,3.0
8865,38488791.0,RecÃ¡mara con baÃ±o compartido ( todos los serv. ),292462755,Giovanni,Unknown,Benito JuÃ¡rez,19.39421,-99.15246,Private room,985.0,2.0,0.0,No_reviews,0.0,6.0,89.0,0.0
8870,38183378.0,Friendly and View Amazing /Apartment down-town Mex,121934833,Amazing Apartament Downtown,Unknown,CuauhtÃ©moc,19.42793,-99.14951,Private room,360.0,15.0,2.0,03/11/2019,0.06,1.0,365.0,0.0
8871,38511540.0,PRIME LOCATION /Amplia habitaciÃ³n en la Roma Norte,30022009,Miguel,Unknown,CuauhtÃ©moc,19.41952,-99.17126,Private room,1250.0,1.0,3.0,01/03/2020,0.09,2.0,363.0,0.0
8873,38511903.0,PRIVILEGIADO ESPACIO PRIVADO EN LA MEJOR ZONA CDMX,12356819,Eme,Unknown,Miguel Hidalgo,19.40335,-99.17417,Private room,500.0,3.0,0.0,No_reviews,0.0,3.0,81.0,0.0
8875,38185003.0,"HabitaciÃ³n BBB, a 30 minutos foro sol y Tapo.",24923271,Zuriel,Unknown,Iztapalapa,19.37497,-99.03148,Private room,239.0,1.0,1.0,22/10/2019,0.03,1.0,365.0,0.0
8876,38513891.0,Independent room with private bath - Downtown Tlpn,50373623,Adriana,Unknown,Tlalpan,19.28758,-99.1685,Private room,600.0,2.0,4.0,09/07/2020,0.12,4.0,0.0,0.0
8879,38518088.0,Beautiful and inspiring bedroom on a penthouse,71575595,Gina,Unknown,Benito JuÃ¡rez,19.38714,-99.16456,Private room,1000.0,1.0,0.0,No_reviews,0.0,1.0,269.0,0.0
8880,38519188.0,ROMA COZY ROOM IN TRADITIONAL NEIGHBORHOOD,66522047,Stefano,Unknown,CuauhtÃ©moc,19.40351,-99.16118,Private room,264.0,1.0,129.0,01/06/2022,3.82,11.0,53.0,25.0
8881,38320043.0,Ubicadisima recamara en col. Del valle,291159095,Rosa Maria,Unknown,Benito JuÃ¡rez,19.38082,-99.16866,Private room,202.0,1.0,0.0,No_reviews,0.0,3.0,324.0,0.0
8883,38188869.0,Gran Confort,239830866,Cristobal,Unknown,Miguel Hidalgo,19.45566,-99.18777,Private room,1000.0,1.0,4.0,25/09/2020,0.12,1.0,78.0,0.0
8893,38651253.0,Cuarto privado en Lindavista,127044831,Martin,Unknown,Gustavo A. Madero,19.4897,-99.13249,Private room,212.0,1.0,11.0,07/02/2021,0.34,3.0,171.0,0.0
8894,38320697.0,CÃ³moda recÃ¡mara individual en zona WTC.,291478485,GermÃ¡n,Unknown,Benito JuÃ¡rez,19.38694,-99.17957,Private room,280.0,2.0,19.0,11/03/2020,0.57,1.0,119.0,0.0
8897,38321737.0,Private rooms near CitiBanamex & Polanco,286952667,Pao Y Luis,Unknown,Miguel Hidalgo,19.44399,-99.21345,Private room,780.0,1.0,0.0,No_reviews,0.0,3.0,161.0,0.0
8898,38521735.0,1.-HabitaciÃ³n privada zona sur DFTodo incluido,283837938,Arturo,Unknown,Tlalpan,19.29747,-99.12639,Private room,300.0,3.0,3.0,11/10/2021,0.31,2.0,364.0,3.0
8899,38652396.0,Cuarto confortable cerca de coyoacan,295306174,Pedro Arturo,Unknown,Ãlvaro ObregÃ³n,19.34906,-99.18063,Private room,900.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
8912,38675042.0,"Comodo, amplio cerca de Polanco",105932372,Antonio,Unknown,Miguel Hidalgo,19.45708,-99.20274,Private room,250.0,1.0,18.0,03/03/2020,0.54,2.0,18.0,0.0
8919,38331301.0,Recamara en renta con baÃ±o privado,291159095,Rosa Maria,Unknown,Benito JuÃ¡rez,19.38037,-99.17041,Private room,200.0,1.0,2.0,16/03/2022,0.25,3.0,139.0,2.0
8922,38548629.0,ROOM La mejor ubicaciÃ³n. Gay Friendly,254611787,Fernando,Unknown,CuauhtÃ©moc,19.42993,-99.15786,Private room,470.0,1.0,33.0,28/07/2021,0.99,1.0,294.0,3.0
8925,38331314.0,Ubicadisima recamara en renta,291159095,Rosa Maria,Unknown,Benito JuÃ¡rez,19.37824,-99.17126,Private room,200.0,1.0,0.0,No_reviews,0.0,3.0,139.0,0.0
8927,38337027.0,Solo quien guste de tranquilidad,288553524,Lalo,Unknown,Tlalpan,19.28331,-99.18695,Private room,209.0,1.0,28.0,01/05/2022,0.84,4.0,289.0,3.0
8930,38346695.0,Bonita HabitaciÃ³n,282116315,Anggy Dannyellys,Unknown,CoyoacÃ¡n,19.34236,-99.18088,Private room,610.0,2.0,14.0,12/06/2022,0.42,2.0,365.0,6.0
8931,38696106.0,"MiniLoft Con baÃ±o privado, Iluminado 5 Min WTC",65916475,Lina M,Unknown,Benito JuÃ¡rez,19.38957,-99.18638,Private room,490.0,3.0,23.0,16/05/2022,0.69,16.0,88.0,7.0
8936,38551010.0,Room frendly,294134401,Ame,Unknown,Miguel Hidalgo,19.45214,-99.21685,Private room,300.0,1.0,22.0,29/03/2022,1.62,1.0,317.0,17.0
8939,38697071.0,"WTC a 5 min
RomaSur a 10 min
Amplia-acogedora. ð¼ï¸",65916475,Lina M,Unknown,Benito JuÃ¡rez,19.39148,-99.18663,Private room,350.0,3.0,34.0,12/06/2022,1.02,16.0,85.0,15.0
8940,38551085.0,Small private room in Sinatel,221783176,Arturo,Unknown,Iztapalapa,19.36124,-99.1313,Private room,210.0,2.0,76.0,13/06/2022,2.26,2.0,90.0,30.0
8943,38697975.0,"2 min HolidayInn
BedMatrimonial
LUMINOSA-ACOGEDORA",65916475,Lina M,Unknown,Benito JuÃ¡rez,19.39114,-99.18581,Private room,350.0,3.0,8.0,15/06/2022,0.25,16.0,61.0,5.0
8948,38555291.0,2.-Cuarto Privado TODO incluido zona Sur DF.,283837938,Arturo,Unknown,Tlalpan,19.29754,-99.12627,Private room,350.0,3.0,1.0,24/09/2021,0.11,2.0,365.0,1.0
8951,38557840.0,HabitaciÃ³n con baÃ±o privado (Green)en  Del Valle,40007791,Carlos,Unknown,Benito JuÃ¡rez,19.39563,-99.1683,Private room,700.0,2.0,0.0,No_reviews,0.0,5.0,153.0,0.0
8952,38698630.0,"WTC Napoles-5min.
Hab Cama indiv.
8 min Roma Nte",65916475,Lina M,Unknown,Benito JuÃ¡rez,19.39005,-99.18665,Private room,320.0,2.0,20.0,31/05/2022,0.6,16.0,90.0,7.0
8956,38559645.0,HabitaciÃ³n con baÃ±o  privado (purple) en Del Valle,40007791,Carlos,Unknown,Benito JuÃ¡rez,19.39357,-99.16741,Private room,700.0,2.0,2.0,14/03/2020,0.07,5.0,122.0,0.0
8958,38570547.0,COZY and SUNNY roof top loft near Reforma & Centro,171169460,Juan,Unknown,CuauhtÃ©moc,19.43027,-99.15738,Private room,635.0,4.0,11.0,09/09/2020,0.34,1.0,89.0,0.0
8960,38709016.0,"WTCenter a 5 min. 
Amplia Hab exterior-
Iluminada.",65916475,Lina M,Unknown,Benito JuÃ¡rez,19.38997,-99.18461,Private room,350.0,3.0,26.0,28/05/2022,0.8,16.0,66.0,17.0
8961,38378722.0,"Simplemente un hogar, tranquilo cÃ©ntrico y cÃ³modo",221232525,Alexx,Unknown,CuauhtÃ©moc,19.44502,-99.15489,Private room,700.0,1.0,0.0,No_reviews,0.0,1.0,89.0,0.0
8963,38574004.0,HabitaciÃ³n cÃ³moda y cÃ©ntrica/7 minutos del Centro,90503572,Mario,Unknown,CuauhtÃ©moc,19.45293,-99.15287,Private room,291.0,1.0,17.0,12/06/2022,0.54,1.0,360.0,11.0
8964,38379447.0,Condesa Tropical Room King Size,14686608,Andrea,Unknown,CuauhtÃ©moc,19.40919,-99.17182,Private room,750.0,2.0,11.0,08/03/2020,0.35,9.0,359.0,0.0
8966,38724522.0,"Big private room (own bathroom), well located",1365164,Yoni,Unknown,Benito JuÃ¡rez,19.38845,-99.16094,Private room,1700.0,1.0,1.0,09/09/2021,0.1,2.0,0.0,1.0
8970,38580125.0,Recamara en Chapultepec,28230472,Emmanuel,Unknown,Miguel Hidalgo,19.40727,-99.19888,Private room,1500.0,1.0,0.0,No_reviews,0.0,1.0,180.0,0.0
8972,38725293.0,"Room with roofgarden and breakfast Juarez, Roma",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,847.0,1.0,97.0,02/02/2022,2.9,8.0,185.0,16.0
8973,38728507.0,HabitaciÃ³n privada cerca de reforma,281070786,Sarah,Unknown,CuauhtÃ©moc,19.42326,-99.17134,Private room,1373.0,2.0,0.0,No_reviews,0.0,2.0,365.0,0.0
8976,38388408.0,2HabitaciÃ³n Privada confortable a 5 min Aeropuerto,259224029,Selene,Unknown,Gustavo A. Madero,19.45109,-99.0611,Private room,400.0,1.0,5.0,22/09/2021,0.17,5.0,234.0,2.0
8986,38585081.0,HabitaciÃ³n confortable y cÃ©ntrica de la CDMX.,291025461,Maria,Unknown,Benito JuÃ¡rez,19.36218,-99.1621,Private room,500.0,2.0,1.0,01/11/2021,0.13,1.0,365.0,1.0
8987,38392643.0,RecÃ¡mara Narvarte todos los serv. Y Terraza priv.,292462755,Giovanni,Unknown,Benito JuÃ¡rez,19.39601,-99.15431,Private room,985.0,2.0,0.0,No_reviews,0.0,6.0,89.0,0.0
8991,38730735.0,Tranquilidad y seguridad e independiente,289792977,Martha,Unknown,CuauhtÃ©moc,19.44321,-99.14948,Private room,303.0,1.0,16.0,26/02/2022,0.48,2.0,170.0,5.0
8999,38731631.0,Bonito cuarto para dos personas en departamento,201265230,Lydia,Unknown,Tlalpan,19.30092,-99.22204,Private room,480.0,1.0,1.0,12/01/2020,0.03,1.0,179.0,0.0
9001,38603549.0,Moderno Cuarto doble Amueblado Escandon (condesa)7,66952805,Victor,Unknown,Miguel Hidalgo,19.40626,-99.18166,Private room,680.0,1.0,0.0,No_reviews,0.0,27.0,172.0,0.0
9004,38416221.0,Casa De HuÃ©spedes Noria,252685533,Ivonne,Unknown,Xochimilco,19.25704,-99.12743,Private room,400.0,1.0,8.0,13/03/2022,0.79,2.0,365.0,8.0
9006,38744512.0,Pedacito de Rusia ð·ðº en MÃ©xico ð²ð½,284091070,Cintya VerÃ³nica,Unknown,Azcapotzalco,19.49251,-99.21067,Private room,529.0,1.0,0.0,No_reviews,0.0,2.0,0.0,0.0
9008,38748791.0,Un pedacito de Rusia ð·ðº en MÃ©xico ð²ð½,284091070,Cintya VerÃ³nica,Unknown,Azcapotzalco,19.49177,-99.20871,Private room,529.0,1.0,0.0,No_reviews,0.0,2.0,363.0,0.0
9012,38605843.0,Jorge Negrete Oh Oportunidad -20% en Julio-Agostoâº,284997200,Marta Ivon,Unknown,Benito JuÃ¡rez,19.37551,-99.14973,Private room,331.0,1.0,161.0,19/06/2022,5.04,4.0,353.0,61.0
9015,38617604.0,THE BEST PLACE TO LIVE IN MEXICO CITY,294893114,Agustin Antonio,Unknown,Benito JuÃ¡rez,19.39834,-99.17304,Private room,365.0,2.0,30.0,24/04/2022,0.9,1.0,175.0,17.0
9017,38626014.0,"Room with roofgarden and breakfast Roma, Juarez",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,600.0,2.0,53.0,25/09/2021,1.58,8.0,170.0,5.0
9018,38430146.0,Privacidad y tranquila,289792977,Martha,Unknown,CuauhtÃ©moc,19.44479,-99.15117,Private room,304.0,1.0,77.0,06/04/2022,2.32,2.0,170.0,31.0
9019,38626514.0,"Room with roofgarden and breakfast Roma, Juarez",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,754.0,1.0,134.0,15/11/2021,4.0,8.0,152.0,21.0
9021,38636668.0,"Nantli muy cerca de CLEU, Plaza Artz e IPPC",263221681,Bonni,Unknown,La Magdalena Contreras,19.31753,-99.22369,Private room,389.0,2.0,31.0,26/05/2022,0.93,1.0,126.0,12.0
9023,38642146.0,Â¡HabitaciÃ³n privada en la Roma y cerca de Condesa!,41903623,Chris,Unknown,CuauhtÃ©moc,19.41935,-99.17342,Private room,436.0,2.0,9.0,13/06/2022,0.83,1.0,284.0,9.0
9024,38754064.0,Acojedor Hotel VÃ­nicola Boutique CDMX 1,145998939,Mariana,Unknown,Ãlvaro ObregÃ³n,19.3609,-99.18132,Private room,450.0,7.0,5.0,12/06/2022,0.18,2.0,357.0,3.0
9026,38754887.0,Acojedor Hotel VinÃ­cola Boutique CDMX 2,145998939,Mariana,Unknown,Ãlvaro ObregÃ³n,19.36092,-99.18195,Private room,350.0,7.0,6.0,14/11/2021,0.18,2.0,263.0,3.0
9027,38755173.0,The traveler's paradise in the heart of CDMX !! :D,138743439,Aliona,Unknown,Miguel Hidalgo,19.40061,-99.17327,Private room,300.0,2.0,0.0,No_reviews,0.0,1.0,172.0,0.0
9028,38435102.0,Comparto habitaciÃ³n en Del Valle desayuno incluido,28584875,Lalo,Unknown,Benito JuÃ¡rez,19.39272,-99.16442,Private room,800.0,1.0,0.0,No_reviews,0.0,1.0,83.0,0.0
9029,38435417.0,Acogedora HabitaciÃ³n B&B en Santa Fe-Villa VerdÃºn.,133023111,Claudia,Unknown,Ãlvaro ObregÃ³n,19.3418,-99.25631,Private room,480.0,1.0,16.0,24/12/2021,0.57,2.0,324.0,3.0
9031,38878698.0,Las Bugambilias,252685533,Ivonne,Unknown,Xochimilco,19.2601,-99.12847,Private room,300.0,1.0,13.0,17/05/2022,0.39,2.0,364.0,4.0
9033,38757365.0,El rincon de George,296387724,George,Unknown,Benito JuÃ¡rez,19.37022,-99.15384,Private room,350.0,1.0,1.0,31/10/2021,0.13,1.0,365.0,1.0
9038,38451370.0,HabitaciÃ³n en la zona sur de la ciudad,148789576,Felipe,Unknown,Tlalpan,19.28572,-99.21682,Private room,650.0,1.0,50.0,21/05/2022,1.49,3.0,89.0,35.0
9039,38455402.0,Departamento Reforma Mendoza,273625681,Angeles,Unknown,CuauhtÃ©moc,19.44756,-99.13431,Private room,900.0,3.0,7.0,02/03/2020,0.22,1.0,358.0,0.0
9040,38882740.0,117 Cozy & Beautiful Room/Amazing Location,66387078,Iker,Unknown,CuauhtÃ©moc,19.43071,-99.16396,Private room,380.0,1.0,77.0,02/06/2022,2.37,20.0,78.0,42.0
9043,38761695.0,Room in a luxury apartment near WTC.,29671026,VÃ­ctor Eugenio,Unknown,Benito JuÃ¡rez,19.39643,-99.17419,Private room,803.0,1.0,7.0,28/05/2022,0.21,3.0,347.0,4.0
9045,38773130.0,HABITACIÃN EN CASA COLONIAL SEGURA ZONA SUR,296520328,Maria,Unknown,Tlalpan,19.27164,-99.16491,Private room,250.0,7.0,1.0,30/11/2019,0.03,2.0,362.0,0.0
