,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4679,38516175,Departamento familiar comparto,293730684,Javier,Javier,Las Condes,-33.42566,-70.58645,Private room,35000,1,0,No_reviews,0.0,1,365,0,Unknown
4680,37294073,Departamento Full amoblado en stgo centro/parking,245561363,Coke,Coke,Santiago,-33.45194,-70.64146,Entire home/apt,30000,10,28,2022-06-03,0.8,2,311,4,Unknown
4681,38516672,COMODIDAD Y UBICACIÓN PRIVILEGIADA,293735429,Alessandro,Alessandro,Las Condes,-33.4157,-70.58049,Entire home/apt,35429,4,23,2022-05-25,0.72,1,130,17,Unknown
4682,38522799,"WIFI, Ubicacion Insuperable",293477164,Lib Hotel,Lib Hotel,Providencia,-33.43403,-70.63509,Hotel room,58579,1,2,2022-05-17,0.63,3,193,2,Unknown
4683,37976350,Las Barrancas 1 Opening All New!,280811090,Marco,Marco,Pudahuel,-33.43536,-70.74824,Entire home/apt,50000,1,11,2022-03-12,0.32,3,89,2,Unknown
4684,37976805,Ubicación Insuperable con Estacionamiento Privado,282923562,Diego,Diego,Providencia,-33.42696,-70.60484,Entire home/apt,49879,2,60,2022-05-22,1.75,1,0,16,Unknown
4685,39075156,"Private Suite, 1920s Home",280046633,Le Marche,Le Marche,Ñuñoa,-33.45199,-70.61852,Private room,29000,2,8,2022-05-24,0.24,10,233,5,Unknown
4686,37988982,Matthew's Secret room.,139909593,Yasna,Yasna,Santiago,-33.47259,-70.66266,Private room,20000,1,31,2022-05-26,0.9,9,239,10,Unknown
4687,37992876,Casa en Santiago a pasos de Metro,282943130,Rosa,Rosa,La Florida,-33.52022,-70.60582,Entire home/apt,67000,2,1,2021-07-07,0.09,2,365,1,Unknown
4688,37995974,Arriendo pieza en departamento compartido,287858966,Marco Antonio,Marco Antonio,Macul,-33.49121,-70.61472,Private room,170000,4,0,No_reviews,0.0,1,365,0,Unknown
4689,38545811,"WIFI, Ubicacion Insuperable",293477164,Lib Hotel,Lib Hotel,Providencia,-33.43259,-70.63542,Hotel room,55000,1,5,2022-03-13,0.92,3,193,5,Unknown
4690,38547160,"Habitación Matrimonial, baño privado y terraza",294079482,Cecilia,Cecilia,Las Condes,-33.39598,-70.56263,Private room,40000,1,0,No_reviews,0.0,1,363,0,Unknown
4691,39082178,Quili House,34748364,Rafael,Rafael,Quilicura,-33.36428,-70.72781,Private room,40000,1,0,No_reviews,0.0,1,179,0,Unknown
4692,37996715,Habitación Victoriana,223365987,Pablo,Pablo,San Miguel,-33.48347,-70.65467,Private room,40000,1,0,No_reviews,0.0,7,365,0,Unknown
4693,39090024,Full Apartamento - Completo,186632021,Flavio,Flavio,Santiago,-33.45053,-70.65175,Entire home/apt,29286,2,67,2022-06-13,2.04,1,77,37,Unknown
4694,37997249,Habitación Cuervo Austral,223365987,Pablo,Pablo,San Miguel,-33.48342,-70.65388,Private room,40000,1,0,No_reviews,0.0,7,365,0,Unknown
4695,38016259,Departamento equipado completo Santiago Centro,172842975,Luis Felipe,Luis Felipe,Santiago,-33.44956,-70.65546,Entire home/apt,60000,7,3,2021-09-28,0.1,4,348,2,Unknown
4696,38569131,Lindo Departamento Loft Santiago Centro,246671350,David,David,Santiago,-33.44854,-70.65112,Entire home/apt,26000,5,48,2022-05-27,1.47,2,146,25,Unknown
4697,38575301,Departamento cómodo donde poder descansar.,294330058,Sebastián,Sebastián,Santiago,-33.43986,-70.6914,Entire home/apt,32500,5,3,2021-11-07,0.09,1,364,1,Unknown
4698,39107865,AMPLIA HABITACION EN DPTO,9666889,María José,María José,San Joaquín,-33.50892,-70.62291,Private room,25000,3,0,No_reviews,0.0,1,178,0,Unknown
4699,38576881,Buen barrio Seguro y lindo lugar donde descanzar,294342630,Diego,Diego,Maipú,-33.55623,-70.79488,Private room,12327,1,0,No_reviews,0.0,1,365,0,Unknown
4700,38021887,Comparto departamento con una habitación,288478353,Marco,Marco,San Miguel,-33.51285,-70.66052,Private room,278447,30,1,2019-09-08,0.03,2,359,0,Unknown
4701,38025967,Habitación Doble Suite Sephia,223365987,Pablo,Pablo,San Miguel,-33.48308,-70.65389,Private room,45000,1,0,No_reviews,0.0,7,365,0,Unknown
4702,39108705,Hotel Windsor Suite,299759138,Gabriel,Gabriel,Santiago,-33.43947,-70.64192,Shared room,86293,1,0,No_reviews,0.0,1,365,0,Unknown
4703,38039264,"Apartamento en Santiago, Vista al Sur Oriente",268338196,José,José,Santiago,-33.43867,-70.64377,Entire home/apt,36429,1,75,2022-05-30,2.32,10,362,21,Unknown
4704,38578673,A Sanctuary in Santiago for the adventurous,294354707,Leomar,Leomar,Estación Central,-33.45652,-70.70236,Shared room,18000,1,0,No_reviews,0.0,1,365,0,Unknown
4705,39115647,Impecable departamento. Vista privilegiada,34285773,Federico,Federico,Las Condes,-33.41064,-70.58772,Entire home/apt,57235,2,0,No_reviews,0.0,1,358,0,Unknown
4706,38582820,Big Apt next to Parque Arauco Mall 100% Andes View,8941874,Patricio,Patricio,Las Condes,-33.39926,-70.57338,Entire home/apt,88054,14,10,2022-01-09,0.3,2,43,1,Unknown
4707,39127249,"Cómoda, central y tranquila habitación privada",100057665,Joaquín,Joaquín,Providencia,-33.43111,-70.62112,Private room,20000,2,53,2022-04-14,1.61,4,355,4,Unknown
4708,38595411,"Cómodos, bonitos, excelente ubicación. Vista",189539733,Cynthia,Cynthia,Providencia,-33.42411,-70.61493,Entire home/apt,43286,2,12,2022-06-03,0.41,3,355,7,Unknown
4709,38040784,Barrio Bellas Artes  Santiago Centro Apart,268338196,José,José,Santiago,-33.43725,-70.6455,Entire home/apt,36429,1,217,2022-06-17,6.74,10,364,83,Unknown
4710,39129725,Habitacion Central,300076316,Hf,Hf,Santiago,-33.44467,-70.64119,Private room,15000,60,0,No_reviews,0.0,1,89,0,Unknown
4711,38044902,"""La Bodega Habitación Compartida""",223365987,Pablo,Pablo,San Miguel,-33.48479,-70.65543,Shared room,30000,1,1,2019-09-22,0.03,7,365,0,Unknown
4712,38045249,"""Master Suite Surf""",223365987,Pablo,Pablo,San Miguel,-33.48341,-70.65513,Private room,60000,1,0,No_reviews,0.0,7,365,0,Unknown
4713,38597363,Cómoda habitación. Ñuñoa lo mejor de Santiago,40443212,Josué,Josué,Ñuñoa,-33.45572,-70.57585,Private room,29000,2,0,No_reviews,0.0,1,176,0,Unknown
4714,39136385,Alojamiento en las condes,300187550,Rodrigo,Rodrigo,Las Condes,-33.41241,-70.56553,Private room,60000,1,5,2019-11-17,0.15,1,180,0,Unknown
4715,39136497,Céntrico y hermoso departamento equipado,300010416,Alejandra,Alejandra,Santiago,-33.44706,-70.64721,Entire home/apt,25000,2,105,2022-06-13,3.19,2,63,58,Unknown
4716,38603503,Furnished Apartment Santiago Downtown Bellas Artes,233813332,Carla,Carla,Santiago,-33.43781,-70.64872,Entire home/apt,34000,3,0,No_reviews,0.0,2,176,0,Unknown
4717,39148006,🆓 🅿️ 🚇🍷🛍☕️👍 ALOJATE EN LA MEJOR ZONA DE PROVIDENCIA,75096856,Pepe,Pepe,Providencia,-33.42169,-70.61057,Entire home/apt,50000,1,108,2022-06-12,3.36,4,358,54,Unknown
4718,38607841,2105 precioso depto a 2 cuadras mall Parque Arauco,152758429,Paula,Paula,Las Condes,-33.4001,-70.57117,Private room,65000,2,10,2022-05-01,0.32,10,306,7,Unknown
4719,38047075,Barrio Bellas Artes 2 personas 100% eléctrico.,270344360,Claudia,Claudia,Santiago,-33.43734,-70.64545,Entire home/apt,27000,3,43,2022-06-14,1.26,1,76,25,Unknown
